T_Y,Y_M,Country,Cases
101,2012-1,烏拉圭(Uruguay),0
101,2012-2,烏拉圭(Uruguay),0
101,2012-3,烏拉圭(Uruguay),0
101,2012-4,烏拉圭(Uruguay),0
101,2012-5,烏拉圭(Uruguay),0
101,2012-6,烏拉圭(Uruguay),0
101,2012-7,烏拉圭(Uruguay),0
101,2012-8,烏拉圭(Uruguay),0
101,2012-9,烏拉圭(Uruguay),0
101,2012-10,烏拉圭(Uruguay),0
101,2012-11,烏拉圭(Uruguay),0
101,2012-12,烏拉圭(Uruguay),0
102,2013-1,烏拉圭(Uruguay),0
102,2013-2,烏拉圭(Uruguay),0
102,2013-3,烏拉圭(Uruguay),0
102,2013-4,烏拉圭(Uruguay),0
102,2013-5,烏拉圭(Uruguay),0
102,2013-6,烏拉圭(Uruguay),0
102,2013-7,烏拉圭(Uruguay),0
102,2013-8,烏拉圭(Uruguay),0
102,2013-9,烏拉圭(Uruguay),0
102,2013-10,烏拉圭(Uruguay),0
102,2013-11,烏拉圭(Uruguay),0
102,2013-12,烏拉圭(Uruguay),2
103,2014-1,烏拉圭(Uruguay),0
103,2014-2,烏拉圭(Uruguay),0
103,2014-3,烏拉圭(Uruguay),0
103,2014-4,烏拉圭(Uruguay),0
103,2014-5,烏拉圭(Uruguay),0
103,2014-6,烏拉圭(Uruguay),0
103,2014-7,烏拉圭(Uruguay),0
103,2014-8,烏拉圭(Uruguay),0
103,2014-9,烏拉圭(Uruguay),1
103,2014-10,烏拉圭(Uruguay),0
103,2014-11,烏拉圭(Uruguay),0
103,2014-12,烏拉圭(Uruguay),0
104,2015-1,烏拉圭(Uruguay),0
104,2015-2,烏拉圭(Uruguay),0
104,2015-3,烏拉圭(Uruguay),0
104,2015-4,烏拉圭(Uruguay),0
104,2015-5,烏拉圭(Uruguay),0
104,2015-6,烏拉圭(Uruguay),0
104,2015-7,烏拉圭(Uruguay),0
104,2015-8,烏拉圭(Uruguay),0
104,2015-9,烏拉圭(Uruguay),0
104,2015-10,烏拉圭(Uruguay),0
104,2015-11,烏拉圭(Uruguay),4
104,2015-12,烏拉圭(Uruguay),0
105,2016-1,烏拉圭(Uruguay),0
105,2016-2,烏拉圭(Uruguay),0
105,2016-3,烏拉圭(Uruguay),0
105,2016-4,烏拉圭(Uruguay),0
105,2016-5,烏拉圭(Uruguay),0
105,2016-6,烏拉圭(Uruguay),0
105,2016-7,烏拉圭(Uruguay),0
105,2016-8,烏拉圭(Uruguay),2
105,2016-9,烏拉圭(Uruguay),1
105,2016-10,烏拉圭(Uruguay),11
105,2016-11,烏拉圭(Uruguay),0
105,2016-12,烏拉圭(Uruguay),2
106,2017-1,烏拉圭(Uruguay),2
106,2017-2,烏拉圭(Uruguay),2
106,2017-3,烏拉圭(Uruguay),6
106,2017-4,烏拉圭(Uruguay),0
106,2017-5,烏拉圭(Uruguay),2
106,2017-6,烏拉圭(Uruguay),1
106,2017-7,烏拉圭(Uruguay),0
106,2017-8,烏拉圭(Uruguay),0
106,2017-9,烏拉圭(Uruguay),1
106,2017-10,烏拉圭(Uruguay),1
97,2008-1,歐洲總計(Europe Total),17383
97,2008-2,歐洲總計(Europe Total),19688
97,2008-3,歐洲總計(Europe Total),18875
97,2008-4,歐洲總計(Europe Total),20119
97,2008-5,歐洲總計(Europe Total),21652
97,2008-6,歐洲總計(Europe Total),21257
97,2008-7,歐洲總計(Europe Total),22311
97,2008-8,歐洲總計(Europe Total),18850
97,2008-9,歐洲總計(Europe Total),22020
97,2008-10,歐洲總計(Europe Total),17834
97,2008-11,歐洲總計(Europe Total),13685
97,2008-12,歐洲總計(Europe Total),11349
98,2009-1,歐洲總計(Europe Total),18959
98,2009-2,歐洲總計(Europe Total),13834
98,2009-3,歐洲總計(Europe Total),20985
98,2009-4,歐洲總計(Europe Total),21831
98,2009-5,歐洲總計(Europe Total),20917
98,2009-6,歐洲總計(Europe Total),18806
98,2009-7,歐洲總計(Europe Total),23725
98,2009-8,歐洲總計(Europe Total),24524
98,2009-9,歐洲總計(Europe Total),20551
98,2009-10,歐洲總計(Europe Total),19502
98,2009-11,歐洲總計(Europe Total),16194
98,2009-12,歐洲總計(Europe Total),16954
99,2010-1,歐洲總計(Europe Total),18844
99,2010-2,歐洲總計(Europe Total),19428
99,2010-3,歐洲總計(Europe Total),17764
99,2010-4,歐洲總計(Europe Total),15539
99,2010-5,歐洲總計(Europe Total),16337
99,2010-6,歐洲總計(Europe Total),19474
99,2010-7,歐洲總計(Europe Total),17502
99,2010-8,歐洲總計(Europe Total),16122
99,2010-9,歐洲總計(Europe Total),10747
99,2010-10,歐洲總計(Europe Total),9574
99,2010-11,歐洲總計(Europe Total),6293
99,2010-12,歐洲總計(Europe Total),4781
100,2011-1,歐洲總計(Europe Total),8804
100,2011-2,歐洲總計(Europe Total),18617
100,2011-3,歐洲總計(Europe Total),21929
100,2011-4,歐洲總計(Europe Total),20814
100,2011-5,歐洲總計(Europe Total),23542
100,2011-6,歐洲總計(Europe Total),26447
100,2011-7,歐洲總計(Europe Total),26865
100,2011-8,歐洲總計(Europe Total),23825
100,2011-9,歐洲總計(Europe Total),27469
100,2011-10,歐洲總計(Europe Total),19162
100,2011-11,歐洲總計(Europe Total),11792
100,2011-12,歐洲總計(Europe Total),9796
101,2012-1,歐洲總計(Europe Total),20476
101,2012-2,歐洲總計(Europe Total),16617
101,2012-3,歐洲總計(Europe Total),21458
101,2012-4,歐洲總計(Europe Total),19899
101,2012-5,歐洲總計(Europe Total),22922
101,2012-6,歐洲總計(Europe Total),27534
101,2012-7,歐洲總計(Europe Total),27807
101,2012-8,歐洲總計(Europe Total),25371
101,2012-9,歐洲總計(Europe Total),25303
101,2012-10,歐洲總計(Europe Total),21317
101,2012-11,歐洲總計(Europe Total),6807
101,2012-12,歐洲總計(Europe Total),5249
102,2013-1,歐洲總計(Europe Total),5519
102,2013-2,歐洲總計(Europe Total),7905
102,2013-3,歐洲總計(Europe Total),7939
102,2013-4,歐洲總計(Europe Total),8884
102,2013-5,歐洲總計(Europe Total),10851
102,2013-6,歐洲總計(Europe Total),13684
102,2013-7,歐洲總計(Europe Total),12342
102,2013-8,歐洲總計(Europe Total),11303
102,2013-9,歐洲總計(Europe Total),15228
102,2013-10,歐洲總計(Europe Total),12034
102,2013-11,歐洲總計(Europe Total),8089
102,2013-12,歐洲總計(Europe Total),6022
103,2014-1,歐洲總計(Europe Total),8458
103,2014-2,歐洲總計(Europe Total),8002
103,2014-3,歐洲總計(Europe Total),9160
103,2014-4,歐洲總計(Europe Total),9399
103,2014-5,歐洲總計(Europe Total),12587
103,2014-6,歐洲總計(Europe Total),14405
103,2014-7,歐洲總計(Europe Total),13380
103,2014-8,歐洲總計(Europe Total),13390
103,2014-9,歐洲總計(Europe Total),15939
103,2014-10,歐洲總計(Europe Total),12914
103,2014-11,歐洲總計(Europe Total),9096
103,2014-12,歐洲總計(Europe Total),6947
104,2015-1,歐洲總計(Europe Total),8166
104,2015-2,歐洲總計(Europe Total),10271
104,2015-3,歐洲總計(Europe Total),11384
104,2015-4,歐洲總計(Europe Total),11913
104,2015-5,歐洲總計(Europe Total),14621
104,2015-6,歐洲總計(Europe Total),19020
104,2015-7,歐洲總計(Europe Total),19376
104,2015-8,歐洲總計(Europe Total),16535
104,2015-9,歐洲總計(Europe Total),17993
104,2015-10,歐洲總計(Europe Total),14582
104,2015-11,歐洲總計(Europe Total),10084
104,2015-12,歐洲總計(Europe Total),7584
105,2016-1,歐洲總計(Europe Total),8849
105,2016-2,歐洲總計(Europe Total),11853
105,2016-3,歐洲總計(Europe Total),11730
105,2016-4,歐洲總計(Europe Total),10497
105,2016-5,歐洲總計(Europe Total),12126
105,2016-6,歐洲總計(Europe Total),17200
105,2016-7,歐洲總計(Europe Total),31908
105,2016-8,歐洲總計(Europe Total),30293
105,2016-9,歐洲總計(Europe Total),42615
105,2016-10,歐洲總計(Europe Total),32887
105,2016-11,歐洲總計(Europe Total),25904
105,2016-12,歐洲總計(Europe Total),22225
106,2017-1,歐洲總計(Europe Total),29208
106,2017-2,歐洲總計(Europe Total),29732
106,2017-3,歐洲總計(Europe Total),38337
106,2017-4,歐洲總計(Europe Total),35048
106,2017-5,歐洲總計(Europe Total),53888
106,2017-6,歐洲總計(Europe Total),53395
106,2017-7,歐洲總計(Europe Total),44015
106,2017-8,歐洲總計(Europe Total),40719
106,2017-9,歐洲總計(Europe Total),58993
106,2017-10,歐洲總計(Europe Total),50399
97,2008-1,比利時(Belgium),0
97,2008-2,比利時(Belgium),0
97,2008-3,比利時(Belgium),0
97,2008-4,比利時(Belgium),0
97,2008-5,比利時(Belgium),0
97,2008-6,比利時(Belgium),0
97,2008-7,比利時(Belgium),0
97,2008-8,比利時(Belgium),0
97,2008-9,比利時(Belgium),0
97,2008-10,比利時(Belgium),0
97,2008-11,比利時(Belgium),0
97,2008-12,比利時(Belgium),0
98,2009-1,比利時(Belgium),0
98,2009-2,比利時(Belgium),0
98,2009-3,比利時(Belgium),0
98,2009-4,比利時(Belgium),0
98,2009-5,比利時(Belgium),0
98,2009-6,比利時(Belgium),0
98,2009-7,比利時(Belgium),0
98,2009-8,比利時(Belgium),0
98,2009-9,比利時(Belgium),0
98,2009-10,比利時(Belgium),0
98,2009-11,比利時(Belgium),0
98,2009-12,比利時(Belgium),0
99,2010-1,比利時(Belgium),0
99,2010-2,比利時(Belgium),0
99,2010-3,比利時(Belgium),0
99,2010-4,比利時(Belgium),0
99,2010-5,比利時(Belgium),0
99,2010-6,比利時(Belgium),0
99,2010-7,比利時(Belgium),0
99,2010-8,比利時(Belgium),0
99,2010-9,比利時(Belgium),0
99,2010-10,比利時(Belgium),0
99,2010-11,比利時(Belgium),0
99,2010-12,比利時(Belgium),0
100,2011-1,比利時(Belgium),0
100,2011-2,比利時(Belgium),0
100,2011-3,比利時(Belgium),0
100,2011-4,比利時(Belgium),0
100,2011-5,比利時(Belgium),0
100,2011-6,比利時(Belgium),0
100,2011-7,比利時(Belgium),0
100,2011-8,比利時(Belgium),0
100,2011-9,比利時(Belgium),0
100,2011-10,比利時(Belgium),0
100,2011-11,比利時(Belgium),0
100,2011-12,比利時(Belgium),0
101,2012-1,比利時(Belgium),0
101,2012-2,比利時(Belgium),0
101,2012-3,比利時(Belgium),4
101,2012-4,比利時(Belgium),1
101,2012-5,比利時(Belgium),0
101,2012-6,比利時(Belgium),0
101,2012-7,比利時(Belgium),0
101,2012-8,比利時(Belgium),0
101,2012-9,比利時(Belgium),0
101,2012-10,比利時(Belgium),0
101,2012-11,比利時(Belgium),0
101,2012-12,比利時(Belgium),0
102,2013-1,比利時(Belgium),0
102,2013-2,比利時(Belgium),0
102,2013-3,比利時(Belgium),0
102,2013-4,比利時(Belgium),0
102,2013-5,比利時(Belgium),0
102,2013-6,比利時(Belgium),0
102,2013-7,比利時(Belgium),0
102,2013-8,比利時(Belgium),0
102,2013-9,比利時(Belgium),0
102,2013-10,比利時(Belgium),0
102,2013-11,比利時(Belgium),0
102,2013-12,比利時(Belgium),0
103,2014-1,比利時(Belgium),0
103,2014-2,比利時(Belgium),0
103,2014-3,比利時(Belgium),0
103,2014-4,比利時(Belgium),0
103,2014-5,比利時(Belgium),0
103,2014-6,比利時(Belgium),0
103,2014-7,比利時(Belgium),0
103,2014-8,比利時(Belgium),0
103,2014-9,比利時(Belgium),0
103,2014-10,比利時(Belgium),0
103,2014-11,比利時(Belgium),0
103,2014-12,比利時(Belgium),0
104,2015-1,比利時(Belgium),0
104,2015-2,比利時(Belgium),0
104,2015-3,比利時(Belgium),0
104,2015-4,比利時(Belgium),1
104,2015-5,比利時(Belgium),0
104,2015-6,比利時(Belgium),0
104,2015-7,比利時(Belgium),0
104,2015-8,比利時(Belgium),0
104,2015-9,比利時(Belgium),0
104,2015-10,比利時(Belgium),0
104,2015-11,比利時(Belgium),0
104,2015-12,比利時(Belgium),0
105,2016-1,比利時(Belgium),0
105,2016-2,比利時(Belgium),0
105,2016-3,比利時(Belgium),0
105,2016-4,比利時(Belgium),0
105,2016-5,比利時(Belgium),0
105,2016-6,比利時(Belgium),2
105,2016-7,比利時(Belgium),71
105,2016-8,比利時(Belgium),58
105,2016-9,比利時(Belgium),84
105,2016-10,比利時(Belgium),56
105,2016-11,比利時(Belgium),50
105,2016-12,比利時(Belgium),36
106,2017-1,比利時(Belgium),64
106,2017-2,比利時(Belgium),43
106,2017-3,比利時(Belgium),67
106,2017-4,比利時(Belgium),97
106,2017-5,比利時(Belgium),65
106,2017-6,比利時(Belgium),155
106,2017-7,比利時(Belgium),91
106,2017-8,比利時(Belgium),70
106,2017-9,比利時(Belgium),173
106,2017-10,比利時(Belgium),118
97,2008-1,法國(France),0
97,2008-2,法國(France),335
97,2008-3,法國(France),0
97,2008-4,法國(France),0
97,2008-5,法國(France),0
97,2008-6,法國(France),0
97,2008-7,法國(France),0
97,2008-8,法國(France),0
97,2008-9,法國(France),0
97,2008-10,法國(France),107
97,2008-11,法國(France),0
97,2008-12,法國(France),0
98,2009-1,法國(France),1347
98,2009-2,法國(France),1519
98,2009-3,法國(France),2223
98,2009-4,法國(France),2182
98,2009-5,法國(France),2488
98,2009-6,法國(France),2054
98,2009-7,法國(France),2206
98,2009-8,法國(France),1988
98,2009-9,法國(France),2109
98,2009-10,法國(France),1916
98,2009-11,法國(France),1755
98,2009-12,法國(France),1731
99,2010-1,法國(France),1962
99,2010-2,法國(France),2064
99,2010-3,法國(France),1850
99,2010-4,法國(France),1651
99,2010-5,法國(France),2202
99,2010-6,法國(France),2431
99,2010-7,法國(France),2270
99,2010-8,法國(France),1982
99,2010-9,法國(France),2571
99,2010-10,法國(France),2427
99,2010-11,法國(France),1241
99,2010-12,法國(France),1309
100,2011-1,法國(France),1614
100,2011-2,法國(France),2241
100,2011-3,法國(France),2377
100,2011-4,法國(France),2211
100,2011-5,法國(France),2715
100,2011-6,法國(France),3695
100,2011-7,法國(France),3138
100,2011-8,法國(France),2846
100,2011-9,法國(France),3585
100,2011-10,法國(France),3054
100,2011-11,法國(France),2324
100,2011-12,法國(France),1537
101,2012-1,法國(France),2105
101,2012-2,法國(France),1783
101,2012-3,法國(France),1911
101,2012-4,法國(France),2042
101,2012-5,法國(France),3279
101,2012-6,法國(France),3936
101,2012-7,法國(France),2938
101,2012-8,法國(France),3032
101,2012-9,法國(France),3376
101,2012-10,法國(France),2385
101,2012-11,法國(France),1824
101,2012-12,法國(France),1521
102,2013-1,法國(France),1859
102,2013-2,法國(France),2185
102,2013-3,法國(France),2130
102,2013-4,法國(France),1905
102,2013-5,法國(France),3171
102,2013-6,法國(France),4052
102,2013-7,法國(France),3021
102,2013-8,法國(France),2653
102,2013-9,法國(France),3738
102,2013-10,法國(France),3282
102,2013-11,法國(France),2548
102,2013-12,法國(France),2456
103,2014-1,法國(France),3074
103,2014-2,法國(France),2812
103,2014-3,法國(France),3058
103,2014-4,法國(France),3290
103,2014-5,法國(France),3881
103,2014-6,法國(France),4270
103,2014-7,法國(France),3076
103,2014-8,法國(France),2791
103,2014-9,法國(France),3674
103,2014-10,法國(France),3718
103,2014-11,法國(France),2950
103,2014-12,法國(France),2532
104,2015-1,法國(France),2764
104,2015-2,法國(France),3061
104,2015-3,法國(France),3283
104,2015-4,法國(France),3670
104,2015-5,法國(France),4073
104,2015-6,法國(France),4223
104,2015-7,法國(France),3917
104,2015-8,法國(France),3016
104,2015-9,法國(France),4512
104,2015-10,法國(France),3752
104,2015-11,法國(France),2519
104,2015-12,法國(France),2395
105,2016-1,法國(France),2851
105,2016-2,法國(France),3248
105,2016-3,法國(France),3451
105,2016-4,法國(France),2858
105,2016-5,法國(France),3575
105,2016-6,法國(France),4303
105,2016-7,法國(France),4294
105,2016-8,法國(France),3205
105,2016-9,法國(France),5117
105,2016-10,法國(France),4826
105,2016-11,法國(France),4819
105,2016-12,法國(France),3914
106,2017-1,法國(France),4900
106,2017-2,法國(France),5003
106,2017-3,法國(France),6263
106,2017-4,法國(France),5129
106,2017-5,法國(France),6935
106,2017-6,法國(France),6987
106,2017-7,法國(France),4980
106,2017-8,法國(France),4432
106,2017-9,法國(France),7255
106,2017-10,法國(France),5905
97,2008-1,德國(Germany),2390
97,2008-2,德國(Germany),3783
97,2008-3,德國(Germany),3367
97,2008-4,德國(Germany),2784
97,2008-5,德國(Germany),3378
97,2008-6,德國(Germany),2581
97,2008-7,德國(Germany),3322
97,2008-8,德國(Germany),3349
97,2008-9,德國(Germany),4457
97,2008-10,德國(Germany),3610
97,2008-11,德國(Germany),3203
97,2008-12,德國(Germany),1981
98,2009-1,德國(Germany),3228
98,2009-2,德國(Germany),2534
98,2009-3,德國(Germany),3349
98,2009-4,德國(Germany),2411
98,2009-5,德國(Germany),2682
98,2009-6,德國(Germany),2713
98,2009-7,德國(Germany),2586
98,2009-8,德國(Germany),3420
98,2009-9,德國(Germany),2973
98,2009-10,德國(Germany),2912
98,2009-11,德國(Germany),2245
98,2009-12,德國(Germany),1744
99,2010-1,德國(Germany),2571
99,2010-2,德國(Germany),3093
99,2010-3,德國(Germany),2544
99,2010-4,德國(Germany),2287
99,2010-5,德國(Germany),2695
99,2010-6,德國(Germany),2704
99,2010-7,德國(Germany),3083
99,2010-8,德國(Germany),2775
99,2010-9,德國(Germany),3434
99,2010-10,德國(Germany),3289
99,2010-11,德國(Germany),2288
99,2010-12,德國(Germany),1212
100,2011-1,德國(Germany),2540
100,2011-2,德國(Germany),2537
100,2011-3,德國(Germany),2590
100,2011-4,德國(Germany),2664
100,2011-5,德國(Germany),3496
100,2011-6,德國(Germany),3517
100,2011-7,德國(Germany),3719
100,2011-8,德國(Germany),3194
100,2011-9,德國(Germany),4165
100,2011-10,德國(Germany),3144
100,2011-11,德國(Germany),2459
100,2011-12,德國(Germany),1353
101,2012-1,德國(Germany),3196
101,2012-2,德國(Germany),2249
101,2012-3,德國(Germany),3228
101,2012-4,德國(Germany),2805
101,2012-5,德國(Germany),3404
101,2012-6,德國(Germany),3846
101,2012-7,德國(Germany),3565
101,2012-8,德國(Germany),3243
101,2012-9,德國(Germany),4026
101,2012-10,德國(Germany),2882
101,2012-11,德國(Germany),2182
101,2012-12,德國(Germany),1645
102,2013-1,德國(Germany),2050
102,2013-2,德國(Germany),2681
102,2013-3,德國(Germany),3240
102,2013-4,德國(Germany),3663
102,2013-5,德國(Germany),3607
102,2013-6,德國(Germany),4666
102,2013-7,德國(Germany),3894
102,2013-8,德國(Germany),4153
102,2013-9,德國(Germany),4888
102,2013-10,德國(Germany),4331
102,2013-11,德國(Germany),2368
102,2013-12,德國(Germany),1581
103,2014-1,德國(Germany),2672
103,2014-2,德國(Germany),2660
103,2014-3,德國(Germany),3319
103,2014-4,德國(Germany),2915
103,2014-5,德國(Germany),4515
103,2014-6,德國(Germany),4728
103,2014-7,德國(Germany),4350
103,2014-8,德國(Germany),4968
103,2014-9,德國(Germany),5433
103,2014-10,德國(Germany),3791
103,2014-11,德國(Germany),3015
103,2014-12,德國(Germany),1885
104,2015-1,德國(Germany),2862
104,2015-2,德國(Germany),3668
104,2015-3,德國(Germany),4642
104,2015-4,德國(Germany),3790
104,2015-5,德國(Germany),5179
104,2015-6,德國(Germany),5901
104,2015-7,德國(Germany),5563
104,2015-8,德國(Germany),5442
104,2015-9,德國(Germany),5216
104,2015-10,德國(Germany),4775
104,2015-11,德國(Germany),3449
104,2015-12,德國(Germany),2556
105,2016-1,德國(Germany),3163
105,2016-2,德國(Germany),3567
105,2016-3,德國(Germany),4033
105,2016-4,德國(Germany),3679
105,2016-5,德國(Germany),4054
105,2016-6,德國(Germany),5922
105,2016-7,德國(Germany),7257
105,2016-8,德國(Germany),7522
105,2016-9,德國(Germany),9379
105,2016-10,德國(Germany),7012
105,2016-11,德國(Germany),6676
105,2016-12,德國(Germany),4190
106,2017-1,德國(Germany),5885
106,2017-2,德國(Germany),6195
106,2017-3,德國(Germany),7869
106,2017-4,德國(Germany),6374
106,2017-5,德國(Germany),10223
106,2017-6,德國(Germany),9732
106,2017-7,德國(Germany),8120
106,2017-8,德國(Germany),8655
106,2017-9,德國(Germany),10581
106,2017-10,德國(Germany),9291
97,2008-1,義大利(Italy),1264
97,2008-2,義大利(Italy),1175
97,2008-3,義大利(Italy),1123
97,2008-4,義大利(Italy),1284
97,2008-5,義大利(Italy),1355
97,2008-6,義大利(Italy),1764
97,2008-7,義大利(Italy),1288
97,2008-8,義大利(Italy),954
97,2008-9,義大利(Italy),1286
97,2008-10,義大利(Italy),1133
97,2008-11,義大利(Italy),1036
97,2008-12,義大利(Italy),994
98,2009-1,義大利(Italy),821
98,2009-2,義大利(Italy),584
98,2009-3,義大利(Italy),1233
98,2009-4,義大利(Italy),920
98,2009-5,義大利(Italy),837
98,2009-6,義大利(Italy),895
98,2009-7,義大利(Italy),891
98,2009-8,義大利(Italy),849
98,2009-9,義大利(Italy),1022
98,2009-10,義大利(Italy),746
98,2009-11,義大利(Italy),721
98,2009-12,義大利(Italy),207
99,2010-1,義大利(Italy),276
99,2010-2,義大利(Italy),911
99,2010-3,義大利(Italy),962
99,2010-4,義大利(Italy),1059
99,2010-5,義大利(Italy),1654
99,2010-6,義大利(Italy),1719
99,2010-7,義大利(Italy),611
99,2010-8,義大利(Italy),421
99,2010-9,義大利(Italy),0
99,2010-10,義大利(Italy),0
99,2010-11,義大利(Italy),106
99,2010-12,義大利(Italy),0
100,2011-1,義大利(Italy),399
100,2011-2,義大利(Italy),285
100,2011-3,義大利(Italy),798
100,2011-4,義大利(Italy),866
100,2011-5,義大利(Italy),977
100,2011-6,義大利(Italy),1087
100,2011-7,義大利(Italy),1047
100,2011-8,義大利(Italy),928
100,2011-9,義大利(Italy),672
100,2011-10,義大利(Italy),1038
100,2011-11,義大利(Italy),518
100,2011-12,義大利(Italy),740
101,2012-1,義大利(Italy),863
101,2012-2,義大利(Italy),69
101,2012-3,義大利(Italy),394
101,2012-4,義大利(Italy),1122
101,2012-5,義大利(Italy),1463
101,2012-6,義大利(Italy),1701
101,2012-7,義大利(Italy),1798
101,2012-8,義大利(Italy),1448
101,2012-9,義大利(Italy),1946
101,2012-10,義大利(Italy),1914
101,2012-11,義大利(Italy),0
101,2012-12,義大利(Italy),0
102,2013-1,義大利(Italy),0
102,2013-2,義大利(Italy),0
102,2013-3,義大利(Italy),70
102,2013-4,義大利(Italy),0
102,2013-5,義大利(Italy),0
102,2013-6,義大利(Italy),0
102,2013-7,義大利(Italy),0
102,2013-8,義大利(Italy),0
102,2013-9,義大利(Italy),0
102,2013-10,義大利(Italy),0
102,2013-11,義大利(Italy),0
102,2013-12,義大利(Italy),0
103,2014-1,義大利(Italy),0
103,2014-2,義大利(Italy),0
103,2014-3,義大利(Italy),0
103,2014-4,義大利(Italy),0
103,2014-5,義大利(Italy),0
103,2014-6,義大利(Italy),0
103,2014-7,義大利(Italy),0
103,2014-8,義大利(Italy),0
103,2014-9,義大利(Italy),0
103,2014-10,義大利(Italy),0
103,2014-11,義大利(Italy),0
103,2014-12,義大利(Italy),0
104,2015-1,義大利(Italy),0
104,2015-2,義大利(Italy),0
104,2015-3,義大利(Italy),0
104,2015-4,義大利(Italy),0
104,2015-5,義大利(Italy),0
104,2015-6,義大利(Italy),0
104,2015-7,義大利(Italy),13
104,2015-8,義大利(Italy),0
104,2015-9,義大利(Italy),1
104,2015-10,義大利(Italy),0
104,2015-11,義大利(Italy),0
104,2015-12,義大利(Italy),0
105,2016-1,義大利(Italy),0
105,2016-2,義大利(Italy),0
105,2016-3,義大利(Italy),0
105,2016-4,義大利(Italy),0
105,2016-5,義大利(Italy),0
105,2016-6,義大利(Italy),48
105,2016-7,義大利(Italy),1720
105,2016-8,義大利(Italy),1550
105,2016-9,義大利(Italy),3219
105,2016-10,義大利(Italy),2590
105,2016-11,義大利(Italy),1992
105,2016-12,義大利(Italy),1935
106,2017-1,義大利(Italy),2796
106,2017-2,義大利(Italy),3652
106,2017-3,義大利(Italy),3857
106,2017-4,義大利(Italy),3825
106,2017-5,義大利(Italy),5244
106,2017-6,義大利(Italy),4535
106,2017-7,義大利(Italy),3747
106,2017-8,義大利(Italy),2995
106,2017-9,義大利(Italy),5431
106,2017-10,義大利(Italy),5709
97,2008-1,荷蘭(Netherlands),8119
97,2008-2,荷蘭(Netherlands),8171
97,2008-3,荷蘭(Netherlands),8087
97,2008-4,荷蘭(Netherlands),9391
97,2008-5,荷蘭(Netherlands),9622
97,2008-6,荷蘭(Netherlands),11033
97,2008-7,荷蘭(Netherlands),10197
97,2008-8,荷蘭(Netherlands),8215
97,2008-9,荷蘭(Netherlands),9405
97,2008-10,荷蘭(Netherlands),6740
97,2008-11,荷蘭(Netherlands),4647
97,2008-12,荷蘭(Netherlands),4694
98,2009-1,荷蘭(Netherlands),7175
98,2009-2,荷蘭(Netherlands),5084
98,2009-3,荷蘭(Netherlands),7413
98,2009-4,荷蘭(Netherlands),8386
98,2009-5,荷蘭(Netherlands),7176
98,2009-6,荷蘭(Netherlands),6052
98,2009-7,荷蘭(Netherlands),9173
98,2009-8,荷蘭(Netherlands),9809
98,2009-9,荷蘭(Netherlands),6272
98,2009-10,荷蘭(Netherlands),5884
98,2009-11,荷蘭(Netherlands),5181
98,2009-12,荷蘭(Netherlands),6930
99,2010-1,荷蘭(Netherlands),7609
99,2010-2,荷蘭(Netherlands),6285
99,2010-3,荷蘭(Netherlands),6060
99,2010-4,荷蘭(Netherlands),3232
99,2010-5,荷蘭(Netherlands),3776
99,2010-6,荷蘭(Netherlands),6023
99,2010-7,荷蘭(Netherlands),5548
99,2010-8,荷蘭(Netherlands),4545
99,2010-9,荷蘭(Netherlands),335
99,2010-10,荷蘭(Netherlands),0
99,2010-11,荷蘭(Netherlands),217
99,2010-12,荷蘭(Netherlands),325
100,2011-1,荷蘭(Netherlands),1339
100,2011-2,荷蘭(Netherlands),7432
100,2011-3,荷蘭(Netherlands),8784
100,2011-4,荷蘭(Netherlands),8282
100,2011-5,荷蘭(Netherlands),8861
100,2011-6,荷蘭(Netherlands),10071
100,2011-7,荷蘭(Netherlands),10421
100,2011-8,荷蘭(Netherlands),9276
100,2011-9,荷蘭(Netherlands),9724
100,2011-10,荷蘭(Netherlands),5875
100,2011-11,荷蘭(Netherlands),2106
100,2011-12,荷蘭(Netherlands),3067
101,2012-1,荷蘭(Netherlands),7178
101,2012-2,荷蘭(Netherlands),6687
